1626, Juniper, 7491, 18.03.2008 0:00:00
1627, Amazon, 9933, 18.03.2008 0:00:00
1628, Microsoft, 100, 18.03.2008 0:00:00
1629, Microsoft, 519, 18.03.2008 0:00:00
1630, Intel, 5365, 18.03.2008 0:00:00
1631, Cisco, 2991, 18.03.2008 0:00:00
1632, Intel, 5112, 18.03.2008 0:00:00
1633, Juniper, 7620, 18.03.2008 0:00:00
1634, Microsoft, 712, 18.03.2008 0:00:00
1635, Amazon, 8648, 18.03.2008 0:00:00
1636, Amazon, 9940, 18.03.2008 0:00:00
1637, Intel, 4593, 18.03.2008 0:00:00
1638, Amazon, 9708, 18.03.2008 0:00:00
1639, Juniper, 6093, 18.03.2008 0:00:00
1640, Cisco, 2999, 18.03.2008 0:00:00
1641, Amazon, 9038, 18.03.2008 0:00:00
1642, Intel, 5680, 18.03.2008 0:00:00
1643, Cisco, 3534, 18.03.2008 0:00:00
1644, Intel, 5068, 18.03.2008 0:00:00
1645, Amazon, 8757, 18.03.2008 0:00:00
1646, Juniper, 7545, 18.03.2008 0:00:00
1647, Cisco, 3185, 18.03.2008 0:00:00
1648, Microsoft, 203, 18.03.2008 0:00:00
1649, Juniper, 7438, 18.03.2008 0:00:00
1650, Intel, 4634, 18.03.2008 0:00:00
1651, Microsoft, 427, 18.03.2008 0:00:00
1652, Cisco, 2619, 18.03.2008 0:00:00
1653, Amazon, 9619, 18.03.2008 0:00:00
1654, Juniper, 6137, 18.03.2008 0:00:00
1655, Cisco, 2459, 18.03.2008 0:00:00
1656, Juniper, 6367, 18.03.2008 0:00:00
1657, Intel, 5097, 18.03.2008 0:00:00
1658, Cisco, 2458, 18.03.2008 0:00:00
1659, Juniper, 6077, 18.03.2008 0:00:00
1660, Amazon, 8493, 18.03.2008 0:00:00
1661, Cisco, 3509, 18.03.2008 0:00:00
1662, Intel, 5766, 18.03.2008 0:00:00
1663, Juniper, 7743, 18.03.2008 0:00:00
1664, Cisco, 3092, 18.03.2008 0:00:00
1665, Intel, 4147, 18.03.2008 0:00:00
1666, Microsoft, 830, 18.03.2008 0:00:00
1667, Juniper, 7075, 18.03.2008 0:00:00
1668, Juniper, 7661, 18.03.2008 0:00:00
1669, Juniper, 6064, 18.03.2008 0:00:00
1670, Amazon, 8446, 18.03.2008 0:00:00
1671, Intel, 4368, 18.03.2008 0:00:00
1672, Intel, 5041, 18.03.2008 0:00:00
1673, Cisco, 2733, 18.03.2008 0:00:00
1674, Cisco, 3219, 18.03.2008 0:00:00
1675, Cisco, 3069, 18.03.2008 0:00:00
1676, Cisco, 4015, 18.03.2008 0:00:00
1677, Cisco, 2491, 18.03.2008 0:00:00
1678, Juniper, 7616, 18.03.2008 0:00:00
1679, Cisco, 2128, 18.03.2008 0:00:00
1680, Amazon, 9624, 18.03.2008 0:00:00
1681, Intel, 4362, 18.03.2008 0:00:00
1682, Amazon, 9786, 18.03.2008 0:00:00
1683, Cisco, 2662, 18.03.2008 0:00:00
1684, Intel, 5884, 18.03.2008 0:00:00
1685, Intel, 4993, 18.03.2008 0:00:00
1686, Microsoft, 428, 18.03.2008 0:00:00
1687, Intel, 5492, 18.03.2008 0:00:00
1688, Microsoft, 1539, 18.03.2008 0:00:00
1689, Amazon, 8253, 18.03.2008 0:00:00
1690, Cisco, 2336, 18.03.2008 0:00:00
1691, Intel, 4899, 18.03.2008 0:00:00
1692, Cisco, 2190, 18.03.2008 0:00:00
1693, Cisco, 3686, 18.03.2008 0:00:00
1694, Juniper, 7600, 18.03.2008 0:00:00
1695, Amazon, 9490, 18.03.2008 0:00:00
1696, Cisco, 3328, 18.03.2008 0:00:00
1697, Juniper, 7937, 18.03.2008 0:00:00
1698, Microsoft, 498, 18.03.2008 0:00:00
1699, Microsoft, 976, 18.03.2008 0:00:00
1700, Juniper, 7983, 18.03.2008 0:00:00
1701, Microsoft, 525, 18.03.2008 0:00:00
1702, Intel, 5523, 18.03.2008 0:00:00
1703, Intel, 4139, 18.03.2008 0:00:00
1704, Amazon, 8991, 18.03.2008 0:00:00
1705, Microsoft, 322, 18.03.2008 0:00:00
1706, Intel, 5386, 18.03.2008 0:00:00
1707, Amazon, 9885, 18.03.2008 0:00:00
1708, Juniper, 6456, 18.03.2008 0:00:00
1709, Cisco, 3123, 18.03.2008 0:00:00
1710, Amazon, 8443, 18.03.2008 0:00:00
1711, Cisco, 3932, 18.03.2008 0:00:00
1712, Juniper, 7480, 18.03.2008 0:00:00
1713, Microsoft, 386, 18.03.2008 0:00:00
1714, Juniper, 6453, 18.03.2008 0:00:00
1715, Intel, 4186, 18.03.2008 0:00:00
1716, Cisco, 3722, 18.03.2008 0:00:00
1717, Cisco, 3159, 18.03.2008 0:00:00
1718, Microsoft, 1914, 18.03.2008 0:00:00
1719, Amazon, 8098, 18.03.2008 0:00:00
1720, Cisco, 3775, 18.03.2008 0:00:00
1721, Intel, 5337, 18.03.2008 0:00:00
1722, Intel, 5592, 18.03.2008 0:00:00
1723, Amazon, 9408, 18.03.2008 0:00:00
1724, Cisco, 3783, 18.03.2008 0:00:00
1725, Cisco, 3603, 18.03.2008 0:00:00
1726, Cisco, 2233, 18.03.2008 0:00:00
1727, Microsoft, 1411, 18.03.2008 0:00:00
1728, Intel, 5133, 18.03.2008 0:00:00
1729, Cisco, 3728, 18.03.2008 0:00:00
1730, Amazon, 9740, 18.03.2008 0:00:00
1731, Juniper, 6078, 18.03.2008 0:00:00
1732, Cisco, 2049, 18.03.2008 0:00:00
1733, Juniper, 6695, 18.03.2008 0:00:00
1734, Intel, 4145, 18.03.2008 0:00:00
1735, Amazon, 9154, 18.03.2008 0:00:00
1736, Amazon, 8839, 18.03.2008 0:00:00
1737, Intel, 5703, 18.03.2008 0:00:00
1738, Cisco, 3670, 18.03.2008 0:00:00
1739, Intel, 5618, 18.03.2008 0:00:00
1740, Amazon, 9607, 18.03.2008 0:00:00
1741, Microsoft, 542, 18.03.2008 0:00:00
1742, Amazon, 9035, 18.03.2008 0:00:00
1743, Amazon, 8415, 18.03.2008 0:00:00
1744, Amazon, 9809, 18.03.2008 0:00:00
1745, Amazon, 8404, 18.03.2008 0:00:00
1746, Juniper, 7418, 18.03.2008 0:00:00
1747, Microsoft, 1860, 18.03.2008 0:00:00
1748, Juniper, 7232, 18.03.2008 0:00:00
1749, Cisco, 3469, 18.03.2008 0:00:00
1750, Intel, 5823, 18.03.2008 0:00:00
1751, Microsoft, 225, 18.03.2008 0:00:00
1752, Juniper, 6078, 18.03.2008 0:00:00
1753, Cisco, 2399, 18.03.2008 0:00:00
1754, Juniper, 7201, 18.03.2008 0:00:00
1755, Cisco, 2701, 18.03.2008 0:00:00
1756, Intel, 4932, 18.03.2008 0:00:00
1757, Juniper, 6114, 18.03.2008 0:00:00
1758, Microsoft, 411, 18.03.2008 0:00:00
1759, Intel, 5444, 18.03.2008 0:00:00
1760, Amazon, 8088, 18.03.2008 0:00:00
1761, Cisco, 4031, 18.03.2008 0:00:00
1762, Intel, 4807, 18.03.2008 0:00:00
1763, Cisco, 2783, 18.03.2008 0:00:00
1764, Cisco, 3383, 18.03.2008 0:00:00
1765, Cisco, 2420, 18.03.2008 0:00:00
1766, Microsoft, 1938, 18.03.2008 0:00:00
1767, Microsoft, 840, 18.03.2008 0:00:00
1768, Juniper, 6240, 18.03.2008 0:00:00
1769, Juniper, 7298, 18.03.2008 0:00:00
1770, Intel, 5347, 18.03.2008 0:00:00
1771, Amazon, 8019, 18.03.2008 0:00:00
1772, Amazon, 9488, 18.03.2008 0:00:00
1773, Juniper, 6296, 18.03.2008 0:00:00
1774, Amazon, 8490, 18.03.2008 0:00:00
1775, Cisco, 3289, 18.03.2008 0:00:00
1776, Juniper, 6301, 18.03.2008 0:00:00
1777, Juniper, 7176, 18.03.2008 0:00:00
1778, Amazon, 9598, 18.03.2008 0:00:00
1779, Intel, 5379, 18.03.2008 0:00:00
1780, Juniper, 6184, 18.03.2008 0:00:00
1781, Microsoft, 428, 18.03.2008 0:00:00
1782, Intel, 4178, 18.03.2008 0:00:00
1783, Microsoft, 1720, 18.03.2008 0:00:00
1784, Juniper, 7905, 18.03.2008 0:00:00
1785, Amazon, 9571, 18.03.2008 0:00:00
1786, Microsoft, 56, 18.03.2008 0:00:00
1787, Amazon, 9649, 18.03.2008 0:00:00
1788, Amazon, 9494, 18.03.2008 0:00:00
1789, Microsoft, 1499, 18.03.2008 0:00:00
1790, Intel, 4277, 18.03.2008 0:00:00
1791, Cisco, 2780, 18.03.2008 0:00:00
1792, Intel, 5348, 18.03.2008 0:00:00
1793, Amazon, 8226, 18.03.2008 0:00:00
1794, Juniper, 7529, 18.03.2008 0:00:00
1795, Intel, 5632, 18.03.2008 0:00:00
1796, Intel, 5734, 18.03.2008 0:00:00
1797, Juniper, 6307, 18.03.2008 0:00:00
1798, Intel, 5088, 18.03.2008 0:00:00
1799, Juniper, 7445, 18.03.2008 0:00:00
1800, Juniper, 6521, 18.03.2008 0:00:00
1801, Juniper, 6633, 18.03.2008 0:00:00
1802, Intel, 5619, 18.03.2008 0:00:00
1803, Amazon, 9934, 18.03.2008 0:00:00
1804, Amazon, 8121, 18.03.2008 0:00:00
1805, Juniper, 7803, 18.03.2008 0:00:00
1806, Microsoft, 736, 18.03.2008 0:00:00
1807, Amazon, 9781, 18.03.2008 0:00:00
1808, Cisco, 3909, 18.03.2008 0:00:00
1809, Cisco, 3967, 18.03.2008 0:00:00
1810, Juniper, 6399, 18.03.2008 0:00:00
1811, Juniper, 7756, 18.03.2008 0:00:00
1812, Juniper, 6515, 18.03.2008 0:00:00
1813, Intel, 5031, 18.03.2008 0:00:00
1814, Amazon, 9259, 18.03.2008 0:00:00
1815, Juniper, 7716, 18.03.2008 0:00:00
1816, Amazon, 9852, 18.03.2008 0:00:00
1817, Cisco, 3143, 18.03.2008 0:00:00
1818, Intel, 4878, 18.03.2008 0:00:00
1819, Cisco, 3811, 18.03.2008 0:00:00
1820, Cisco, 2420, 18.03.2008 0:00:00
1821, Cisco, 2289, 18.03.2008 0:00:00
1822, Microsoft, 1346, 18.03.2008 0:00:00
1823, Intel, 4796, 18.03.2008 0:00:00
1824, Cisco, 3076, 18.03.2008 0:00:00
1825, Cisco, 2623, 18.03.2008 0:00:00
1826, Cisco, 2727, 18.03.2008 0:00:00
1827, Microsoft, 1318, 18.03.2008 0:00:00
1828, Amazon, 8767, 18.03.2008 0:00:00
1829, Cisco, 2914, 18.03.2008 0:00:00
1830, Juniper, 7554, 18.03.2008 0:00:00
1831, Amazon, 9993, 18.03.2008 0:00:00
1832, Cisco, 2144, 18.03.2008 0:00:00
1833, Cisco, 2209, 18.03.2008 0:00:00
1834, Amazon, 8857, 18.03.2008 0:00:00
1835, Amazon, 9550, 18.03.2008 0:00:00
1836, Intel, 4808, 18.03.2008 0:00:00
1837, Intel, 4243, 18.03.2008 0:00:00
1838, Cisco, 3599, 18.03.2008 0:00:00
1839, Microsoft, 158, 18.03.2008 0:00:00
1840, Amazon, 8890, 18.03.2008 0:00:00
1841, Microsoft, 274, 18.03.2008 0:00:00
1842, Intel, 5796, 18.03.2008 0:00:00
1843, Intel, 5583, 18.03.2008 0:00:00
1844, Intel, 5099, 18.03.2008 0:00:00
1845, Juniper, 6521, 18.03.2008 0:00:00
1846, Juniper, 6264, 18.03.2008 0:00:00
1847, Microsoft, 372, 18.03.2008 0:00:00
1848, Amazon, 8966, 18.03.2008 0:00:00
1849, Amazon, 9813, 18.03.2008 0:00:00
1850, Intel, 5779, 18.03.2008 0:00:00
1851, Cisco, 2647, 18.03.2008 0:00:00
1852, Microsoft, 1485, 18.03.2008 0:00:00
1853, Microsoft, 1332, 18.03.2008 0:00:00
1854, Intel, 5081, 18.03.2008 0:00:00
1855, Intel, 4288, 18.03.2008 0:00:00
1856, Intel, 5343, 18.03.2008 0:00:00
1857, Microsoft, 879, 18.03.2008 0:00:00
1858, Juniper, 6913, 18.03.2008 0:00:00
1859, Intel, 5554, 18.03.2008 0:00:00
1860, Intel, 5132, 18.03.2008 0:00:00
1861, Amazon, 9418, 18.03.2008 0:00:00
1862, Microsoft, 1070, 18.03.2008 0:00:00
1863, Microsoft, 1050, 18.03.2008 0:00:00
1864, Juniper, 6412, 18.03.2008 0:00:00
1865, Juniper, 6406, 18.03.2008 0:00:00
1866, Intel, 5667, 18.03.2008 0:00:00
1867, Intel, 4362, 18.03.2008 0:00:00
1868, Juniper, 6173, 18.03.2008 0:00:00
1869, Amazon, 9709, 18.03.2008 0:00:00
1870, Cisco, 2963, 18.03.2008 0:00:00
1871, Intel, 5664, 18.03.2008 0:00:00
1872, Amazon, 9544, 18.03.2008 0:00:00
1873, Intel, 4775, 18.03.2008 0:00:00
1874, Intel, 4920, 18.03.2008 0:00:00
1875, Cisco, 2201, 18.03.2008 0:00:00
1876, Juniper, 6493, 18.03.2008 0:00:00
1877, Intel, 5762, 18.03.2008 0:00:00
1878, Amazon, 9696, 18.03.2008 0:00:00
1879, Juniper, 6554, 18.03.2008 0:00:00
1880, Juniper, 6358, 18.03.2008 0:00:00
1881, Cisco, 2411, 18.03.2008 0:00:00
1882, Cisco, 2351, 18.03.2008 0:00:00
1883, Amazon, 8954, 18.03.2008 0:00:00
1884, Juniper, 7134, 18.03.2008 0:00:00
1885, Intel, 4963, 18.03.2008 0:00:00
1886, Amazon, 8563, 18.03.2008 0:00:00
1887, Microsoft, 867, 18.03.2008 0:00:00
1888, Juniper, 7128, 18.03.2008 0:00:00
1889, Intel, 4625, 18.03.2008 0:00:00
1890, Intel, 4262, 18.03.2008 0:00:00
1891, Cisco, 3985, 18.03.2008 0:00:00
1892, Juniper, 7330, 18.03.2008 0:00:00
1893, Amazon, 8045, 18.03.2008 0:00:00
1894, Intel, 5026, 18.03.2008 0:00:00
1895, Amazon, 9472, 18.03.2008 0:00:00
1896, Amazon, 9204, 18.03.2008 0:00:00
1897, Intel, 4801, 18.03.2008 0:00:00
1898, Amazon, 9170, 18.03.2008 0:00:00
1899, Amazon, 8693, 18.03.2008 0:00:00
1900, Microsoft, 910, 18.03.2008 0:00:00
1901, Microsoft, 1958, 18.03.2008 0:00:00
1902, Intel, 4198, 18.03.2008 0:00:00
1903, Amazon, 9257, 18.03.2008 0:00:00
1904, Juniper, 6906, 18.03.2008 0:00:00
1905, Microsoft, 170, 18.03.2008 0:00:00
1906, Cisco, 3102, 18.03.2008 0:00:00
1907, Juniper, 6710, 18.03.2008 0:00:00
1908, Juniper, 6412, 18.03.2008 0:00:00
1909, Cisco, 2936, 18.03.2008 0:00:00
1910, Juniper, 7794, 18.03.2008 0:00:00
1911, Amazon, 9580, 18.03.2008 0:00:00
1912, Microsoft, 1182, 18.03.2008 0:00:00
1913, Microsoft, 414, 18.03.2008 0:00:00
1914, Amazon, 9195, 18.03.2008 0:00:00
1915, Cisco, 2776, 18.03.2008 0:00:00
1916, Juniper, 7123, 18.03.2008 0:00:00
1917, Cisco, 2115, 18.03.2008 0:00:00
1918, Cisco, 3916, 18.03.2008 0:00:00
1919, Microsoft, 1505, 18.03.2008 0:00:00
1920, Juniper, 7842, 18.03.2008 0:00:00
1921, Intel, 4856, 18.03.2008 0:00:00
1922, Juniper, 7234, 18.03.2008 0:00:00
1923, Microsoft, 1603, 18.03.2008 0:00:00
1924, Intel, 5502, 18.03.2008 0:00:00
1925, Amazon, 8977, 18.03.2008 0:00:00
1926, Amazon, 8334, 18.03.2008 0:00:00
1927, Microsoft, 1555, 18.03.2008 0:00:00
1928, Amazon, 9749, 18.03.2008 0:00:00
1929, Intel, 5448, 18.03.2008 0:00:00
1930, Cisco, 2996, 18.03.2008 0:00:00
1931, Microsoft, 1748, 18.03.2008 0:00:00
1932, Juniper, 6592, 18.03.2008 0:00:00
1933, Microsoft, 1059, 18.03.2008 0:00:00
1934, Intel, 5700, 18.03.2008 0:00:00
1935, Intel, 4455, 18.03.2008 0:00:00
1936, Amazon, 8213, 18.03.2008 0:00:00
1937, Cisco, 3093, 18.03.2008 0:00:00
1938, Cisco, 2104, 18.03.2008 0:00:00
1939, Juniper, 7019, 18.03.2008 0:00:00
1940, Microsoft, 1916, 18.03.2008 0:00:00
1941, Microsoft, 1909, 18.03.2008 0:00:00
1942, Intel, 4455, 18.03.2008 0:00:00
1943, Intel, 4248, 18.03.2008 0:00:00
1944, Juniper, 6831, 18.03.2008 0:00:00
1945, Intel, 4681, 18.03.2008 0:00:00
1946, Cisco, 2859, 18.03.2008 0:00:00
1947, Juniper, 6971, 18.03.2008 0:00:00
1948, Amazon, 8849, 18.03.2008 0:00:00
1949, Cisco, 2305, 18.03.2008 0:00:00
1950, Cisco, 2404, 18.03.2008 0:00:00
1951, Juniper, 7145, 18.03.2008 0:00:00
1952, Microsoft, 940, 18.03.2008 0:00:00
1953, Juniper, 7720, 18.03.2008 0:00:00
1954, Microsoft, 907, 18.03.2008 0:00:00
1955, Juniper, 6053, 18.03.2008 0:00:00
1956, Intel, 4724, 18.03.2008 0:00:00
1957, Cisco, 2650, 18.03.2008 0:00:00
1958, Cisco, 3811, 18.03.2008 0:00:00
1959, Juniper, 7928, 18.03.2008 0:00:00
1960, Microsoft, 1836, 18.03.2008 0:00:00
1961, Microsoft, 1603, 18.03.2008 0:00:00
1962, Juniper, 6960, 18.03.2008 0:00:00
1963, Microsoft, 1019, 18.03.2008 0:00:00
1964, Amazon, 9939, 18.03.2008 0:00:00
1965, Juniper, 6102, 18.03.2008 0:00:00
1966, Cisco, 3044, 18.03.2008 0:00:00
1967, Microsoft, 179, 18.03.2008 0:00:00
1968, Intel, 4714, 18.03.2008 0:00:00
1969, Intel, 4795, 18.03.2008 0:00:00
1970, Intel, 4563, 18.03.2008 0:00:00
1971, Intel, 4085, 18.03.2008 0:00:00
1972, Microsoft, 66, 18.03.2008 0:00:00
1973, Juniper, 6896, 18.03.2008 0:00:00
1974, Amazon, 9588, 18.03.2008 0:00:00
1975, Intel, 5988, 18.03.2008 0:00:00
1976, Microsoft, 456, 18.03.2008 0:00:00
1977, Cisco, 3042, 18.03.2008 0:00:00
1978, Intel, 4772, 18.03.2008 0:00:00
1979, Microsoft, 876, 18.03.2008 0:00:00
1980, Juniper, 6173, 18.03.2008 0:00:00
1981, Microsoft, 1419, 18.03.2008 0:00:00
1982, Cisco, 2705, 18.03.2008 0:00:00
1983, Juniper, 7500, 18.03.2008 0:00:00
1984, Cisco, 3099, 18.03.2008 0:00:00
1985, Intel, 5851, 18.03.2008 0:00:00
1986, Microsoft, 863, 18.03.2008 0:00:00
1987, Amazon, 8871, 18.03.2008 0:00:00
1988, Microsoft, 207, 18.03.2008 0:00:00
1989, Amazon, 9646, 18.03.2008 0:00:00
1990, Amazon, 9731, 18.03.2008 0:00:00
1991, Intel, 5618, 18.03.2008 0:00:00
1992, Amazon, 9282, 18.03.2008 0:00:00
1993, Intel, 4175, 18.03.2008 0:00:00
1994, Intel, 5239, 18.03.2008 0:00:00
1995, Microsoft, 368, 18.03.2008 0:00:00
1996, Intel, 4949, 18.03.2008 0:00:00
1997, Cisco, 3491, 18.03.2008 0:00:00
1998, Intel, 4308, 18.03.2008 0:00:00
1999, Microsoft, 784, 18.03.2008 0:00:00
2000, Microsoft, 1693, 18.03.2008 0:00:00
2001, Cisco, 2736, 18.03.2008 0:00:00
2002, Cisco, 2313, 18.03.2008 0:00:00
2003, Intel, 4109, 18.03.2008 0:00:00
2004, Juniper, 7741, 18.03.2008 0:00:00
2005, Amazon, 8319, 18.03.2008 0:00:00
2006, Juniper, 7134, 18.03.2008 0:00:00
2007, Intel, 4043, 18.03.2008 0:00:00
2008, Amazon, 8132, 18.03.2008 0:00:00
2009, Intel, 4919, 18.03.2008 0:00:00
2010, Intel, 5652, 18.03.2008 0:00:00
2011, Microsoft, 1738, 18.03.2008 0:00:00
2012, Juniper, 7877, 18.03.2008 0:00:00
2013, Cisco, 2990, 18.03.2008 0:00:00
2014, Microsoft, 1810, 18.03.2008 0:00:00
2015, Microsoft, 472, 18.03.2008 0:00:00
2016, Amazon, 8897, 18.03.2008 0:00:00
2017, Amazon, 9459, 18.03.2008 0:00:00
2018, Juniper, 7919, 18.03.2008 0:00:00
2019, Intel, 4144, 18.03.2008 0:00:00
2020, Intel, 5295, 18.03.2008 0:00:00
2021, Intel, 4172, 18.03.2008 0:00:00
2022, Amazon, 9972, 18.03.2008 0:00:00
2023, Intel, 5067, 18.03.2008 0:00:00
2024, Intel, 5064, 18.03.2008 0:00:00
2025, Amazon, 8944, 18.03.2008 0:00:00
2026, Intel, 4802, 18.03.2008 0:00:00
2027, Intel, 5891, 18.03.2008 0:00:00
2028, Microsoft, 1713, 18.03.2008 0:00:00
2029, Amazon, 9275, 18.03.2008 0:00:00
2030, Microsoft, 1094, 18.03.2008 0:00:00
2031, Juniper, 6965, 18.03.2008 0:00:00
2032, Amazon, 8733, 18.03.2008 0:00:00
2033, Intel, 4044, 18.03.2008 0:00:00
2034, Amazon, 9182, 18.03.2008 0:00:00
2035, Cisco, 3493, 18.03.2008 0:00:00
2036, Amazon, 9105, 18.03.2008 0:00:00
2037, Amazon, 8596, 18.03.2008 0:00:00
2038, Amazon, 9758, 18.03.2008 0:00:00
2039, Intel, 4780, 18.03.2008 0:00:00
2040, Amazon, 8716, 18.03.2008 0:00:00
2041, Juniper, 6819, 18.03.2008 0:00:00
2042, Microsoft, 795, 18.03.2008 0:00:00
2043, Intel, 5287, 18.03.2008 0:00:00
2044, Intel, 4050, 18.03.2008 0:00:00
2045, Amazon, 8048, 18.03.2008 0:00:00
2046, Juniper, 7741, 18.03.2008 0:00:00
2047, Juniper, 6348, 18.03.2008 0:00:00
2048, Cisco, 2420, 18.03.2008 0:00:00
2049, Intel, 4822, 18.03.2008 0:00:00
2050, Microsoft, 1471, 18.03.2008 0:00:00
2051, Intel, 5489, 18.03.2008 0:00:00
2052, Intel, 5572, 18.03.2008 0:00:00
2053, Microsoft, 219, 18.03.2008 0:00:00
2054, Intel, 5489, 18.03.2008 0:00:00
2055, Juniper, 7521, 18.03.2008 0:00:00
2056, Cisco, 2764, 18.03.2008 0:00:00
2057, Juniper, 7246, 18.03.2008 0:00:00
2058, Amazon, 9044, 18.03.2008 0:00:00
2059, Amazon, 8797, 18.03.2008 0:00:00
2060, Cisco, 3572, 18.03.2008 0:00:00
2061, Microsoft, 1299, 18.03.2008 0:00:00
2062, Cisco, 2386, 18.03.2008 0:00:00
2063, Amazon, 8856, 18.03.2008 0:00:00
2064, Cisco, 3881, 18.03.2008 0:00:00
2065, Amazon, 8687, 18.03.2008 0:00:00
2066, Cisco, 3004, 18.03.2008 0:00:00
2067, Cisco, 3889, 18.03.2008 0:00:00
2068, Cisco, 3807, 18.03.2008 0:00:00
2069, Amazon, 8317, 18.03.2008 0:00:00
2070, Microsoft, 1366, 18.03.2008 0:00:00
2071, Microsoft, 357, 18.03.2008 0:00:00
2072, Amazon, 9701, 18.03.2008 0:00:00
2073, Cisco, 3194, 18.03.2008 0:00:00
2074, Intel, 5427, 18.03.2008 0:00:00
2075, Amazon, 8475, 18.03.2008 0:00:00
2076, Cisco, 3432, 18.03.2008 0:00:00
2077, Intel, 4740, 18.03.2008 0:00:00
2078, Microsoft, 1073, 18.03.2008 0:00:00
2079, Juniper, 7016, 18.03.2008 0:00:00
2080, Microsoft, 1259, 18.03.2008 0:00:00
2081, Amazon, 8454, 18.03.2008 0:00:00
2082, Cisco, 3526, 18.03.2008 0:00:00
2083, Juniper, 6890, 18.03.2008 0:00:00
2084, Juniper, 7860, 18.03.2008 0:00:00
2085, Intel, 5604, 18.03.2008 0:00:00
2086, Microsoft, 1448, 18.03.2008 0:00:00
2087, Amazon, 8569, 18.03.2008 0:00:00
2088, Amazon, 8555, 18.03.2008 0:00:00
2089, Microsoft, 1717, 18.03.2008 0:00:00
2090, Microsoft, 785, 18.03.2008 0:00:00
2091, Microsoft, 1915, 18.03.2008 0:00:00
2092, Amazon, 9552, 18.03.2008 0:00:00
2093, Microsoft, 1017, 18.03.2008 0:00:00
2094, Microsoft, 1264, 18.03.2008 0:00:00
2095, Juniper, 7473, 18.03.2008 0:00:00
2096, Intel, 4488, 18.03.2008 0:00:00
2097, Microsoft, 1938, 18.03.2008 0:00:00
2098, Microsoft, 1462, 18.03.2008 0:00:00
2099, Intel, 5362, 18.03.2008 0:00:00
2100, Intel, 5099, 18.03.2008 0:00:00
2101, Cisco, 3908, 18.03.2008 0:00:00
2102, Cisco, 2596, 18.03.2008 0:00:00
2103, Intel, 4103, 18.03.2008 0:00:00
2104, Cisco, 3511, 18.03.2008 0:00:00
2105, Microsoft, 1169, 18.03.2008 0:00:00
2106, Intel, 5788, 18.03.2008 0:00:00
2107, Cisco, 2433, 18.03.2008 0:00:00
2108, Intel, 4792, 18.03.2008 0:00:00
2109, Juniper, 7013, 18.03.2008 0:00:00
2110, Intel, 4144, 18.03.2008 0:00:00
2111, Amazon, 8023, 18.03.2008 0:00:00
2112, Juniper, 6228, 18.03.2008 0:00:00
2113, Cisco, 2084, 18.03.2008 0:00:00
2114, Juniper, 7593, 18.03.2008 0:00:00
2115, Intel, 5117, 18.03.2008 0:00:00
2116, Juniper, 7772, 18.03.2008 0:00:00
2117, Intel, 5496, 18.03.2008 0:00:00
2118, Microsoft, 1051, 18.03.2008 0:00:00
2119, Amazon, 8276, 18.03.2008 0:00:00
2120, Juniper, 7294, 18.03.2008 0:00:00
2121, Intel, 4435, 18.03.2008 0:00:00
2122, Intel, 5333, 18.03.2008 0:00:00
2123, Cisco, 2146, 18.03.2008 0:00:00
2124, Juniper, 7587, 18.03.2008 0:00:00
2125, Amazon, 9451, 18.03.2008 0:00:00
2126, Microsoft, 805, 18.03.2008 0:00:00
2127, Amazon, 8740, 18.03.2008 0:00:00
2128, Microsoft, 1986, 18.03.2008 0:00:00
2129, Juniper, 7953, 18.03.2008 0:00:00
2130, Intel, 4043, 18.03.2008 0:00:00
2131, Microsoft, 1549, 18.03.2008 0:00:00
2132, Cisco, 3333, 18.03.2008 0:00:00
2133, Intel, 5711, 18.03.2008 0:00:00
2134, Microsoft, 1972, 18.03.2008 0:00:00
2135, Juniper, 7351, 18.03.2008 0:00:00
2136, Intel, 5914, 18.03.2008 0:00:00
2137, Amazon, 9422, 18.03.2008 0:00:00
2138, Cisco, 3434, 18.03.2008 0:00:00
2139, Juniper, 6746, 18.03.2008 0:00:00
2140, Amazon, 9816, 18.03.2008 0:00:00
2141, Amazon, 9015, 18.03.2008 0:00:00
2142, Cisco, 3833, 18.03.2008 0:00:00
2143, Microsoft, 1598, 18.03.2008 0:00:00
2144, Juniper, 7572, 18.03.2008 0:00:00
2145, Cisco, 2761, 18.03.2008 0:00:00
2146, Intel, 5687, 18.03.2008 0:00:00
2147, Juniper, 7523, 18.03.2008 0:00:00
2148, Cisco, 3423, 18.03.2008 0:00:00
2149, Juniper, 6146, 18.03.2008 0:00:00
2150, Amazon, 9701, 18.03.2008 0:00:00
2151, Amazon, 8992, 18.03.2008 0:00:00
2152, Microsoft, 942, 18.03.2008 0:00:00
2153, Cisco, 3186, 18.03.2008 0:00:00
2154, Amazon, 8067, 18.03.2008 0:00:00
2155, Microsoft, 720, 18.03.2008 0:00:00
2156, Amazon, 8574, 18.03.2008 0:00:00
2157, Microsoft, 505, 18.03.2008 0:00:00
2158, Juniper, 6516, 18.03.2008 0:00:00
2159, Intel, 4060, 18.03.2008 0:00:00
2160, Microsoft, 420, 18.03.2008 0:00:00
2161, Juniper, 7047, 18.03.2008 0:00:00
2162, Microsoft, 502, 18.03.2008 0:00:00
2163, Juniper, 6838, 18.03.2008 0:00:00
2164, Cisco, 3026, 18.03.2008 0:00:00
2165, Cisco, 2650, 18.03.2008 0:00:00
2166, Intel, 4746, 18.03.2008 0:00:00
